Chemicals released by ________ when a neural impulse reaches the axon terminal are called neurotransmitters.|vesicles|When a neural impulse reaches the axon terminal, some of the vesicles release the chemical molecules they are holding.
The principle of _________ predicts that we will perceive objects that are close together as a group.|proximity|Once released from their vesicles, they flood out in the space between the axon of one neuron and the dendrite of the next neuron.
At the synapse, neurotransmitters pass through the membrane of the ____.|axon|
The first major division of the nervous system is determined largely on the basis of anatomy. The Central Nervous System includes all of the neurons and nerve fibers found in the spinal cord and the _____.|brain|In many ways, this system of nerves is the most important, complex, and the most intimately involved in the control of our behaviors and mental processes.
The __________ Nervous System is divided into two parts, based largely on the part of the body being served.|Peripheral|The peripheral nervous system includes all neurons outside of the spinal cord and brain.  It can be subdivided into the somatic nervous system, (over which we have some voluntary control); and the autonomic nervous system, which serves muscles (such as those of the bladder and diaphragm). 
Gestalt psychology focuses on the ________ of a perception--the understanding of conscious experience does not rely on breaking the experience into components.|totality|Gestalt psychology focuses on the sum of the parts, not the individual parts themselves.  Max Wertheimer is a big name associated with Gestalt psychology.
The _______ Nervous System includes those neurons outside the CNS that serve the skeletal muscles and that pick up impulses from the major receptors-the eyes, the ears, and so forth.|Somatic|The Somatic, also known as the Sensory-Somatic Nervous System, is one of the two parts of the Peripheral Nervous System.  The other part is known as the Autonomic Nervous System. 
The other of two main components of the __________ Nervous System (PNS) is the autonomic nervous system.|Peripheral|This implies that the activity of the ANS is in a large measure independent of CNS (Central Nervous System) control. 
The Autonomic Nervous System (ANS) is made up of two parts, the ___________ division and the parasympathetic division.|sympathetic|The two divisions of the ANS commonly work in opposition to each other. That means the sympathetic becomes active when a person is in a state of emotional excitement, and the parasympathetic is activated when the body is relaxed and quiet.
________ Skin Response (GSR) is used to measure of a subject’s level of anxiety.|Galvanic|Galvanic Skin Response is the change in the electrical resistance of the skin.  The skin's ability to conduct electricity increases as the moisture on it increases; even tiny changes in sweat output, undetectable by sight or touch can be measured by testing the skin's conductivity.  GSR is used in lie detectors and biofeedback training.  GSR is a measure of activity in the autonomic nervous system and in theory you can judge the emotional state of a person by measuring their GSR.
The _________ system is affected by the central nervous system, and can, in turn, affect nervous system activity, yet is not itself a system of nerves.|endocrine|The endocrine system is an interconnected network of glands that affect behavior through the secretion of hormones into the bloodstream.
The endocrine system’s glands and hormones are controlled by both the brain and the _________ nervous system.|autonomic|Hormones are a variety of chemical compounds, which are secreted by the endocrine glands, and carried through the bloodstream. 
The ___________ is a massive collection of neurons within the spine that looks rather like a section of rope or a thick cord.|spinal cord|The spinal cord is surrounded and protected by the hard bone and cartilage of the vertebrae.
The spinal cord has two major functions; the first is to rapidly transmit ______ impulses to the brain.|neural|Whenever sensory messages originate below the neck and go to the brain, they do so through the spinal cord.
The second major function of the spinal cord is its involvement in the spinal ________.|reflexes|These are very simple automatic behaviors that occur without the conscious, voluntary actions of the brain.
The most important of our endocrine glands is the _________ gland.|pituitary|The pituitary gland is often referred to as the master gland, reflecting the fact that it directly controls the activity of many other glands in the system. The pituitary is nestled just under the brain.  Another reason this gland is so important is the massive amounts and varieties of hormones that it secretes. 
A primary reinforcer is a substance or situation that is ___________ rewarding or punishing.|universally|A primary reinforcer is something like food, or shelter.  In any society or situation, it could be considered a reward.  On the other hand, things like getting a letter grade of 'A,' or getting a pat on the back, are secondary reinforcers—they have acquired reward or punishment value, but are not universal.
The _______ is an endocrine gland located in the neck.  It produces a hormone called thyroxin.|thyroid|Thyroxin regulates the pace of the body’s functioning-the rate at which oxygen is used and the rate of body function and growth. 
The _______ glands, located on the kidneys, secrete a variety of hormones into the bloodstream.|adrenal|The hormone adrenalin is very useful in times of stress or threat, and its effects are felt throughout the body.
One of the most significant advances in __________ that has aided the study of the brain was the development of the electrodes for stimulating and/or recording the activity of individual cells.|technology|Electrodes are very fine wires that can be eased into certain areas of the brain, and once in position, the electrode can be used to deliver a mild electric current to stimulate the brain.
There is no abrupt line separating the two components of the CNS (Central Nervous System). Just above the spinal cord, at the very base of the brain, there are two important structures that together form what is called the __________.|brain stem|The brain and the spinal cord are the two components of the Central Nervous System.  They are separated by the brain stem, which is made up of the medulla, and nuclei.
According to research done in bystander intervention, you are more likely to go to someone's aid if that person is _____.|alone|If a person is standing on the street and needs help, you are more likely to come to his aid if he is alone.  Two big possible reasons to explain this: 1> a reluctance to act in front of others 2> the larger the group of people, the smaller the responsibility you feel to take action.
The very ______ structure in the brain stem is the medulla.|lowest|The medulla acts like the spinal cord in that its major functions involve involuntary reflexes.  Involuntary reflexes are reflexes that you do not have to consciously think about for them to happen.
There are all sorts of important little structures in the brain ____ called nuclei.|stem|Nuclei are collections of neural cell bodies. These nuclei control such functions as reflexive eye and tongue movements. 
_____________ is the study of the relationships between the physical attributes of stimuli and the psychological experiences that they produce.  It is the oldest subfield in psychology.|Psychophysics|The two attempts of psychophysics: to assess sensitivity of one’s senses and on a theoretical level provides a means relating to the physical outside world to that of the inner psychological world.
The absolute threshold is the physical _________ of a stimulus that a subject reports detecting 50 percent of the time, and the intensities above the threshold are detected more than 50 percent of the time.|intensity|This sort of result occurs for all senses, and the results would have the same general result with the testing of sound, smell, touch or taste.
Signal detection theory takes the position that stimulus detection involves a decision-making process of separating a signal from __________ noise.|background|This occurs when one needs to judge whether or not a stimulus has been presented. That judgment is made in the context of a shifting background noise created by other stimuli in the environment and by one’s own nervous system activity.
______ came up with the Hierarchy of Needs.  Needs towards the bottom of the hierarchy must be fulfilled before needs towards the top become a motivator.|Maslow|Abraham Maslow is known for his hierarchy of needs.  At the bottom are the basic physiological needs, such as food and water.  We may lack many things in life, but if we lack food, we will probably choose to eat before doing anything else--like work or study.
__________ is the psychological experience of intensity of light.|Brightness|The difference between a dim light and a bright light is due to the difference in wave amplitude.
Pure light is called _____________ because it is made up of light waves of all one length or hue.|monochromatic|
_________ is the sense of smell.|Olfaction|
_________ is the sense of taste.|Gustation|There are four basic sensations of taste: sweet, salt, sour and bitter. All the other flavors are odors produced as food is crushed by the teeth.
The __________ system is designed to detect the position and motion (or acceleration) of the head in space. As a sensory system we are hardly aware of it.|vestibular|It does not enter consciousness as does vision, audition (hearing), somesthesis (touch), olfaction (smell) and taste. Even though we are not usually aware of the sensations produced by the vestibular apparatus, the normal functioning of it is essential for motor coordination, eye movements and posture.
Maximum perceptual development takes place between the ages of three and a half and _____ years of age.|seven|A child perceives differently from an adult, and although utilizing the same sense of sight, hearing, taste, touch and smell, they possess different approaches to processing the information.
General Adaptation Syndrome consists of a series of reactions a person’s body progresses through in response to stress.  There are three stages: _____ reaction, resistance, and finally exhaustion.|alarm|Exhaustion is the final stage of General Adaptation Syndrome.  Exhaustion occurs if the first two stages fail to reduce the stress.
Piaget’s Theory of Cognitive Development discusses the development of _______.|schemas|This is the approach children take to organizing the world into an interrelated network of schemas by which they can categorize and identify people and things for recognition and further understanding.
Schemas are organized mental representations of the _____.|world|Schemas assist children, and others, to categorize information and develop subgroups for linking past knowledge with that learned in the future for the process of distinction.
_____________ involves changing and revising existing schemas in the face of new experiences or new information.|Accommodation|Piaget proposed that children assimilate new ideas into existing schemas and modify or accommodate the old ones by which they progress through the four identifiable stages of development.
The four stages of cognitive development include the ____________ stage, the preoperational stage, the concrete operations stage, and the formal operations stage.|sensorimotor|
In the ____________ stage, children discover by sensing and by doing.|sensorimotor|This stage includes causality, by which each child gradually comes to know that some events have knowable causes and that some behaviors cause predictable reactions.
By the end of the sensorimotor experience, children have established that although ________ objects may not be present, they still exist, and will at times await their reappearance. This awareness is called object permanence.|physical|For example, before a child develops object permanence, if you hide a toy under a blanket, it will no longer exist to the child.
The ______________ stage is a time where the child’s thinking is self-centered.|preoperational|It is during this stage that the child comes to understand that he/she is an independent and separate person in the world.
In the concrete operational stage, children begin to develop many concepts and show that they can __________ those concepts. |manipulate|It is in this period that we may say that rule-governed behavior begins.  The concrete, observable objects of the child’s world can be classified, ranked, ordered, or separated into one or more categories.
Behaviorism emerged as a reaction against functionalism, and states that psychology should focus only on __________ behavior.|observable|Behaviorists focus on objective observable behavior (what the person actually does).  They reject internal events such as states of mind, feelings, etc.
Conservation involves the cognitive awareness that changing the form or the __________ of something does not necessarily change what it is.|appearance|With an ability to solve concrete observational problems, a marker is reached that signals the beginning of the concrete operational stage.  An example of this ability is demonstrated when a child understands that two different shaped containers can contain the same amount of liquid.  The child uses logic, not misleading appearances, to reach this conclusion.
The logical manipulation of abstract, symbolic concepts does not appear until the last of Piaget’s stages- ______ operations.|formal|The key to this stage, usually begun at adolescence, is abstract, symbolic reasoning.
Light first enters the eye through the ______.|cornea|The cornea is the tough, round, virtually transparent outer shell of the eye.
Having passed through the cornea, light then travels through the _____, which is an opening in the iris.|pupil|The iris is the part of the eye which is pigmented or colored.
The Visual Cliff experiment showed that infants are capable of depth perception at an age as early as ___ months.|six|
Hearing, or audition, is the process by which we transduce air pressure waves into ______ messages the brain interprets as meaningful sound.|neural|The ears transform vibrating air into nerve impulses, which our brain decodes as sounds.  The strength or amplitude of sound waves determines their loudness.
Wave amplitude depicts intensity or the _____ with which air strikes the ear.|force|The physical intensity of a sound determines our psychological experience known as loudness.
Loudness is a psychological characteristic which is measured by people, not instruments. The _______ scale of sound intensity has been constructed so that it reflects perceived loudness in humans.|decibel|
The wave frequency is a measure of the number of times a wave _______ itself within a given period of time, usually one second.|repeats|For sound, frequency is measured in terms of how many waves of pressure are exerted every minute.
_____________ can be defined as the awareness, or perception, of the environment and of one’s own mental processes.|Consciousness|Consciousness is a state of mind, as well as a state of awareness. Normal, waking, or immediate consciousness is the awareness of those thoughts, ideas, feelings, and perceptions that are active in one’s mind. 
Sleep alters the _____________ of people by gradually reducing alertness, awareness, and perception of events occurring around us.|consciousness|Sleep is a very normal process, but is still not understood well.  It is indicated that people are not even aware of their sleeping. 
________ is the chronic inability to sleep.|Insomnia|
The kinesthetic sense allows us to locate parts of our ______ without having to see them.|bodies|The Kinesthesis system consists of sensory receptors that signal the position and movement of the parts of the body.
Sleep spindles are brief, but high amplitude ______ of electrical energy/activity that occur with regularity.|bursts|This occurs when a person is falling asleep, but is still easily awakened. 
___ was discovered in the early 1950’s by Nathaniel Kleitman and Eugene Aserinsky. |REM|REM stands for Rapid Eye Movement. Researchers noticed that as their subjects slept and began their second sleep cycle, their eyes darted back and forth under their closed eyelids. The most noteworthy aspect of their discovery is that when sleeping subjects are awakened during REM sleep, they report they are having significantly fewer dreams, and those they had were fragmented. 
________ is an altered state of consciousness that one enters voluntarily.|Hypnosis|It is characterized by a marked increase in suggestibility, a focusing of attention, an exaggerated use of imagination, an inability or unwillingness to act on one’s own, and an unquestioning acceptance of the distortion of reality.
Meditation is a self-induced state of _______ consciousness characterized by an extreme focusing of attention and relaxation.|altered|Meditation is usually associated with ancient or Eastern cultures and has been practiced for many centuries. 
A major criticism of _____’s psychoanalytic perspective is that it is extremely difficult to test in the laboratory, making it a theory that no one can prove or disprove.|Freud|Freud is known for coming up with psychoanalysis, which emphasizes the existence and influence of the unconscious mind.
Chemicals that alter the consciousness of a person by inducing changes in perception, mood, and/or behavior are known as ____________ drugs.|psychoactive|They are called this because of their effect on basic psychological processes.
________ is a state of consciousness in which an individual’s attention is highly focused, and the individual is more suggestible and willingly and uncritically accepts many illogical situations.|Hypnosis|Hypnosis is defined differently by different psychologists.  However, there are three basic characteristics—highly focused attention, suggestibility and a willingness to do what the hypnotist tells him or her to do, and a willingness to accept illogical situations (i.e. petting an imaginary rabbit).
Chemical __________ stimulate, or activate, the nervous system.|stimulants|They are known to produce a heightened sense of arousal, an increase in activity, and the elevation of one’s mood. 
Depressants are the opposite of __________.|stimulants|They reduce one’s awareness of external stimuli, slow normal bodily functions, and decrease the level of overt behavior.
Those chemicals known as hallucinogens have the most ___________ effects on consciousness. One of the main reactions to these drugs is the formation of hallucinations, usually visual.|predictable|Users often report seeing things when there is nothing there to see, or they tend to see things in ways that others do not.
On some occasions, ___ (a hallucinogenic drug) gives rise to the experience of synesthesia.|LSD|In this condition, a stimulus of one modality is perceived in a different modality, a crossing-over of sensory processing. Fr example, the individual may hear colored lights. 
The locus of control is a personality construct referring to an individual's perception of events as determined internally by his/her own behavior vs. fate, luck, or ________ circumstances.|external|For example, someone with an external locus of control often will not accept responsibility for his failure, and instead blame it on something else.  A person with an internal locus of control is the opposite--blames everything on himself, even if it's not his fault. 
Marijuana is a consciousness-________ drug that we’ll consider as a special case because it does not fit into a special drug category very neatly.|altering|It often acts as a depressant, yet in high doses can act as a hallucinogen. 
Sleep ___________ can result in altered states of consciousness, including hallucinations, mood alterations, and bodily changes.|deprivation|The deprivation (or loss of sleep) that one may suffer is almost always made up immediately with additional sleep.
_________ drugs include cocaine, caffeine, nicotine, and amphetamines.|Stimulant|Many of these drugs are legal for consumer consumption, and are used to enhance or elevate mind/body activity.
________ is demonstrated by a relatively permanent change in behavior that occurs as the result of practice or experience.|Learning|
____________ and learning are synonymous terms and can be used interchangeably.|Conditioning|Conditioning is known as the most basic and fundamental type of learning. 
Psychology was just beginning to emerge as a science late in the nineteenth century. At this time, Ivan Pavlov was using his skills as a physiologist to try to understand the basic processes of digestion.  In his research he discovered a basic principle of conditioning known as a ______.|reflex|Pavlov is famous for his experiment in which he conditioned a dog to salivate at the sound of a bell.  Originally, the dog would salivate when it saw food.  The sound of a bell was always followed by food, and eventually, the dog would salivate when it heard the bell, whether there was food or not.
A reflex is defined as an unlearned, automatic response that occurs in the presence of ________ stimuli. |specific|These are mental and physical reactions to the environment around a person.
Pavlov’s study is now known as _________ conditioning.|classical|This is a type of learning in which an originally neutral stimulus comes to evoke a new response after having been paired with another stimulus that reflexively evokes the same response.  In Pavlov's experiment, the dog's reflex--salivating, became a conditioned response to the bell.  Salivating is an unconditioned response to food, but a conditioned response to the sound of a bell.
_____________ stimulus is a term for a stimulus that produces a response, even in the absence of conditioning.|Unconditioned|An example is the unconditional stimulus of food in the classic studies of Ivan Pavlov, which always produces the unconditional response of salivation. 
To get classical conditioning under way, a second stimulus, which is _______, must be presented, and initially produces a minimal response or a response of no particular interest.  This stimulus is known as the conditioned stimulus.|neutral|This process is technically referred to as habituation.
A conditioned response is the recurring result of action that indicates a behavior is _______ or conditioned.|learned|A conditioned response is a response that normally is not associated with a stimulus.  For example, in Pavlov's experiment, a dog was conditioned to salivate every time it heard a bell ring, even if there was no food.  Normally, dog's do not salivate at the sound of a bell, so salivating was a conditioned response to the ringing sound. 
Skinner used the term _______ to refer to behavior that an organism may use to operate on its environment.|operant|Operants, or behaviors used to operate on an environment, are said to be controlled by their consequences-they will maintain or increase their rate if they are reinforced; they will decrease their rate if they are not reinforced or if they are punished. 
Aversion therapy is performed by linking behavior with _________ discomfort.|immediate|For example, applying an electric shock to a patient each time they attempt to drink alcohol.  The shocks cause the patient to develop a conditioned aversion to drinking.
_______ involves reinforcing successive approximations of the response that one ultimately wants to condition.|Shaping|
For Harry Harlow, a ____________ was developed with the study of his monkeys, which is a prepared, expected approach to solving problems.|learning set|
______ learning is a hidden learning that is not demonstrated in performance until that performance is reinforced.|Latent|
__________ psychology was in many ways a reaction to behaviorism and psychoanalysis.|Humanistic|Humanistic psychology views behaviorism and psychoanalysis as excessively mechanistic in that they view behavior as primarily controlled by the environment.  Humanistic psychologists place greater importance on an individual’s own will.
A cognitive map is a mental representation of the ________ situation or physical environment.|learning|The term cognitive map was originally coined by EC Tolman in 1948 to describe the way rats learn to map the environment of an experimental maze.  Research indicated that rats learned not just a series of turns or responses, but also a general idea of the location of the reward relative to the starting position.
Albert _______’s approach to learning is also cognitive in nature, but he added a decidedly social aspect to the process and for that reason it is often referred to as the social theory.|Bandura|The central idea of this theory is that learning takes place through the observation and the imitation of models. What makes social learning theory social is the notion that we often learn from others. 
A punisher is a stimulus that _________ the rate or probability of a response that precedes it.|decreases|
In operant conditioning, ______________ occurs when a response reinforced in the presence of one stimulus also occurs in the presence of another, similar stimulus.|generalization|Therefore, the person responds equally to both stimuli, as he/she recognizes a close relationship between the two stimuli.
An instinctive drift is the term used by the Brelands to note that some behaviors are more _________ to condition than others.|difficult|That is, in spite of conditioning efforts, an organism will drift toward doing something that comes naturally.
When it comes to suicide, the vast majority of suicide attempts are made by _____, however, suicide attempts made by men are much more likely to succeed.|women|Men have a higher suicide completion rate than women.  This is partly because the methods used by men and women differ.  Men use more violent means, like shooting or hanging, while women use drug overdoses or poison.  For men, suicide is the eighth leading cause of death and more than four times the rate in women.
A ________ reinforcer is a stimulus presented to an organism that increases the rate of a response that precedes it.|positive|Positive reinforcers are similar to rewards.  Reinforcers are stimuli that encourage the desired response.  Positive reinforcers increase the likeliness of a response by rewarding the desired response.  Negative reinforcers increase the likeliness of a response by removing something painful or undesirable once the desired response occurs.
A ________ reinforcer is a stimulus that increases the rate of response that precedes its removal.|negative|Although it seems a bit contradictory, a negative reinforcer exists to increase the rate of response to a certain stimuli.  BUT--a negative reinforcer is something that the person wants to go away.  For example, a seat belt buzzer is a negative reinforcer.  It goes away once you buckle your seat belt.  This is in contrast to a positive reinforcer, which would be rewarding you for doing the right response, instead of removing an irritation.
______ conditioning is a part of operant conditioning and demonstrates negative reinforcement.|Escape|Here, an organism learns to escape from a painful situation. If an appropriate response is made for the situation and the escape is successful, the organism is reinforced and will tend to make the same response again in the future with a similar situation.  The negative reinforcement (the painful situation) is removed upon the correct response.
Another negative reinforcement in action is _________ conditioning. Here, an organism learns to avoid unpleasant and painful situations before it occurs.|avoidance|The major difference between avoidance and escape conditioning is the addition of a cue or signal that precedes the negative reinforcer. Responding appropriately to the signal allows the organism to prevent the painful, unpleasant situation before it occurs. 
Learned helplessness is a condition in which a subject does not attempt to escape from a painful or noxious situation after learning in a ________, similar situation that escape is not possible.|previous|
_______ reinforcers are stimuli (usually biologically or physically based) that increase the rate of a response with no previous experience required.|Primary|Primary reinforcers produce comfort, end discomfort, or fill an immediate physical need.  They are natural, nonlearned, and rooted in biology.  Food, water, and sex are obvious examples.
A _________ reinforcer contains stimuli that increase the rate of a response because of their being associated with other reinforcers; also called conditioned, or learned, reinforcers.|secondary|Examples of learned or secondary reinforcers include money, praise, attention, approval, success, affection and grades.
